,time,WindSpeed_80m,WindDirection_80m,TurbulenceIntensity_80m
8094,2019-02-26 07:00:00+00:00,9.88,280.9,0.197
8095,2019-02-26 07:10:00+00:00,12.3,273.8,0.084
8096,2019-02-26 07:20:00+00:00,8.86,268.7,0.236
8097,2019-02-26 07:30:00+00:00,1.926,213.5,0.112
8098,2019-02-26 07:40:00+00:00,5.385,229.3,0.142
8099,2019-02-26 07:50:00+00:00,10.36,279.5,0.158
8100,2019-02-26 08:00:00+00:00,6.502,221.2,0.142
8101,2019-02-26 08:10:00+00:00,7.908,209.4,0.051
8102,2019-02-26 08:20:00+00:00,6.718,253.0,0.195
8103,2019-02-26 08:30:00+00:00,9.16,230.0,0.136
8104,2019-02-26 08:40:00+00:00,12.32,223.3,0.108
8105,2019-02-26 08:50:00+00:00,14.52,224.7,0.112
8106,2019-02-26 09:00:00+00:00,14.21,229.9,0.053
8107,2019-02-26 09:10:00+00:00,11.06,243.8,0.125
8108,2019-02-26 09:20:00+00:00,12.58,241.1,0.057
8109,2019-02-26 09:30:00+00:00,12.89,241.3,0.153
8110,2019-02-26 09:40:00+00:00,16.01,235.6,0.072
8111,2019-02-26 09:50:00+00:00,13.54,247.1,0.082
8112,2019-02-26 10:00:00+00:00,11.3,252.5,0.097
8113,2019-02-26 10:10:00+00:00,11.79,245.4,0.081
8114,2019-02-26 10:20:00+00:00,13.82,242.1,0.096
8115,2019-02-26 10:30:00+00:00,11.69,238.3,0.135
8116,2019-02-26 10:40:00+00:00,11.82,251.8,0.092
8117,2019-02-26 10:50:00+00:00,12.75,275.2,0.101
8118,2019-02-26 11:00:00+00:00,11.97,269.8,0.094
8119,2019-02-26 11:10:00+00:00,11.26,220.8,0.12
8120,2019-02-26 11:20:00+00:00,10.61,240.5,0.132
8121,2019-02-26 11:30:00+00:00,11.17,225.1,0.133
8122,2019-02-26 11:40:00+00:00,12.08,227.8,0.084
8123,2019-02-26 11:50:00+00:00,11.08,237.2,0.082
8124,2019-02-26 12:00:00+00:00,11.86,221.0,0.053
8125,2019-02-26 12:10:00+00:00,9.81,234.1,0.058
8126,2019-02-26 12:20:00+00:00,5.599,239.4,0.12
8127,2019-02-26 12:30:00+00:00,11.48,225.3,0.141
8128,2019-02-26 12:40:00+00:00,8.26,219.2,0.13
8129,2019-02-26 12:50:00+00:00,10.69,222.9,0.071
8130,2019-02-26 13:00:00+00:00,7.616,242.6,0.122
8131,2019-02-26 13:10:00+00:00,9.55,210.6,0.118
8132,2019-02-26 13:20:00+00:00,7.537,239.4,0.089
8133,2019-02-26 13:30:00+00:00,7.035,237.3,0.172
8134,2019-02-26 13:40:00+00:00,8.09,256.3,0.149
8135,2019-02-26 13:50:00+00:00,3.848,151.0,0.427
8136,2019-02-26 14:00:00+00:00,8.85,275.0,0.195
8137,2019-02-26 14:10:00+00:00,6.208,322.2,0.146
8138,2019-02-26 14:20:00+00:00,2.746,331.3,0.115
8139,2019-02-26 14:30:00+00:00,2.383,105.7,0.18
8140,2019-02-26 14:40:00+00:00,5.729,356.6,0.142
8141,2019-02-26 14:50:00+00:00,2.786,325.3,0.156
8142,2019-02-26 15:00:00+00:00,4.397,284.1,0.078
8143,2019-02-26 15:10:00+00:00,4.12,317.2,0.16
8144,2019-02-26 15:20:00+00:00,0.988,11.87,0.308
8145,2019-02-26 15:30:00+00:00,3.056,6.722,0.128
8146,2019-02-26 15:40:00+00:00,1.879,346.0,0.591
8147,2019-02-26 15:50:00+00:00,1.605,81.3,0.125
8148,2019-02-26 16:00:00+00:00,6.355,9.89,0.095
8149,2019-02-26 16:10:00+00:00,0.93,15.77,0.385
8150,2019-02-26 16:20:00+00:00,4.384,7.913,0.304
8151,2019-02-26 16:30:00+00:00,4.127,358.0,0.054
8152,2019-02-26 16:40:00+00:00,2.213,288.0,0.053
8153,2019-02-26 16:50:00+00:00,1.682,107.8,0.08
8154,2019-02-26 17:00:00+00:00,2.248,200.8,0.185
8155,2019-02-26 17:10:00+00:00,3.34,93.4,0.406
8156,2019-02-26 17:20:00+00:00,3.896,355.2,0.088
8157,2019-02-26 17:30:00+00:00,1.714,7.744,0.093
8158,2019-02-26 17:40:00+00:00,1.204,101.0,0.201
8159,2019-02-26 17:50:00+00:00,2.759,13.13,0.116
8160,2019-02-26 18:00:00+00:00,1.637,135.0,0.313
8161,2019-02-26 18:10:00+00:00,1.391,122.5,0.555
8162,2019-02-26 18:20:00+00:00,3.876,30.59,0.053
8163,2019-02-26 18:30:00+00:00,4.979,10.25,0.091
8164,2019-02-26 18:40:00+00:00,4.801,339.0,0.1
8165,2019-02-26 18:50:00+00:00,3.523,300.9,0.089
8166,2019-02-26 19:00:00+00:00,0.92,309.9,0.116
8167,2019-02-26 19:10:00+00:00,2.054,313.2,0.229
8168,2019-02-26 19:20:00+00:00,3.284,339.8,0.045
8169,2019-02-26 19:30:00+00:00,2.167,334.9,0.231
8170,2019-02-26 19:40:00+00:00,1.271,329.6,0.074
8171,2019-02-26 19:50:00+00:00,1.612,309.5,0.147
8172,2019-02-26 20:00:00+00:00,1.905,281.0,0.106
8173,2019-02-26 20:10:00+00:00,0.313,249.2,0.204
8174,2019-02-26 20:20:00+00:00,0.994,37.2,0.233
8175,2019-02-26 20:30:00+00:00,1.697,82.6,0.239
8176,2019-02-26 20:40:00+00:00,0.675,90.4,0.213
8177,2019-02-26 20:50:00+00:00,1.773,2.775,0.081
8178,2019-02-26 21:00:00+00:00,2.684,55.28,0.028
8179,2019-02-26 21:10:00+00:00,2.483,37.58,0.057
8180,2019-02-26 21:20:00+00:00,4.556,352.7,0.105
8181,2019-02-26 21:30:00+00:00,2.978,349.6,0.032
8182,2019-02-26 21:40:00+00:00,3.269,11.63,0.02
8183,2019-02-26 21:50:00+00:00,1.602,10.39,0.137
8184,2019-02-26 22:00:00+00:00,1.984,268.7,0.098
8185,2019-02-26 22:10:00+00:00,2.203,318.2,0.131
8186,2019-02-26 22:20:00+00:00,6.031,271.9,0.062
8187,2019-02-26 22:30:00+00:00,5.187,269.8,0.097
8188,2019-02-26 22:40:00+00:00,5.129,240.7,0.103
8189,2019-02-26 22:50:00+00:00,5.317,267.6,0.128
8190,2019-02-26 23:00:00+00:00,8.12,233.6,0.082
8191,2019-02-26 23:10:00+00:00,7.45,261.6,0.063
8192,2019-02-26 23:20:00+00:00,6.271,250.7,0.101
8193,2019-02-26 23:30:00+00:00,4.583,231.8,0.109
8194,2019-02-26 23:40:00+00:00,5.267,260.9,0.217
8195,2019-02-26 23:50:00+00:00,10.7,252.8,0.098
8196,2019-02-27 00:00:00+00:00,9.17,266.0,0.162
8197,2019-02-27 00:10:00+00:00,10.63,264.5,0.118
8198,2019-02-27 00:20:00+00:00,9.84,259.2,0.129
8199,2019-02-27 00:30:00+00:00,10.24,269.8,0.082
8200,2019-02-27 00:40:00+00:00,11.21,255.7,0.089
8201,2019-02-27 00:50:00+00:00,8.33,272.4,0.133
8202,2019-02-27 01:00:00+00:00,6.714,328.2,0.074
8203,2019-02-27 01:10:00+00:00,7.557,1.6019999999999999,0.064
8204,2019-02-27 01:20:00+00:00,6.456,18.44,0.083
8205,2019-02-27 01:30:00+00:00,5.638,359.5,0.071
8206,2019-02-27 01:40:00+00:00,7.037,1.626,0.084
8207,2019-02-27 01:50:00+00:00,3.682,344.0,0.07
8208,2019-02-27 02:00:00+00:00,7.368,8.713000000000001,0.046
8209,2019-02-27 02:10:00+00:00,2.912,68.32,0.148
8210,2019-02-27 02:20:00+00:00,3.218,15.82,0.033
8211,2019-02-27 02:30:00+00:00,2.044,5.905,0.088
8212,2019-02-27 02:40:00+00:00,3.235,347.8,0.028
8213,2019-02-27 02:50:00+00:00,4.106,348.3,0.054
8214,2019-02-27 03:00:00+00:00,5.34,355.9,0.025
8215,2019-02-27 03:10:00+00:00,3.695,348.6,0.05
8216,2019-02-27 03:20:00+00:00,5.079,354.8,0.038
8217,2019-02-27 03:30:00+00:00,3.513,354.1,0.034
8218,2019-02-27 03:40:00+00:00,3.967,349.3,0.053
8219,2019-02-27 03:50:00+00:00,4.425,1.7109999999999999,0.064
8220,2019-02-27 04:00:00+00:00,4.854,5.559,0.047
8221,2019-02-27 04:10:00+00:00,4.23,16.43,0.038
8222,2019-02-27 04:20:00+00:00,3.259,15.86,0.05
8223,2019-02-27 04:30:00+00:00,3.335,9.17,0.097
8224,2019-02-27 04:40:00+00:00,2.577,17.48,0.094
8225,2019-02-27 04:50:00+00:00,2.346,12.54,0.078
8226,2019-02-27 05:00:00+00:00,2.319,11.73,0.089
8227,2019-02-27 05:10:00+00:00,2.451,41.44,0.098
8228,2019-02-27 05:20:00+00:00,2.645,13.79,0.084
8229,2019-02-27 05:30:00+00:00,1.773,11.05,0.131
8230,2019-02-27 05:40:00+00:00,2.862,20.91,0.096
8231,2019-02-27 05:50:00+00:00,2.783,20.02,0.057
8232,2019-02-27 06:00:00+00:00,2.82,22.44,0.066
8233,2019-02-27 06:10:00+00:00,1.978,21.75,0.072
8234,2019-02-27 06:20:00+00:00,2.327,42.33,0.055
8235,2019-02-27 06:30:00+00:00,1.561,40.01,0.072
8236,2019-02-27 06:40:00+00:00,2.001,47.7,0.09
8237,2019-02-27 06:50:00+00:00,1.915,55.38,0.063
8238,2019-02-27 07:00:00+00:00,1.931,53.2,0.091
8239,2019-02-27 07:10:00+00:00,1.51,37.97,0.052
8240,2019-02-27 07:20:00+00:00,1.22,12.82,0.107
8241,2019-02-27 07:30:00+00:00,1.734,12.66,0.056
8242,2019-02-27 07:40:00+00:00,1.13,16.73,0.084
8243,2019-02-27 07:50:00+00:00,1.464,21.48,0.095
8244,2019-02-27 08:00:00+00:00,0.783,37.81,0.305
8245,2019-02-27 08:10:00+00:00,1.482,24.14,0.085
8246,2019-02-27 08:20:00+00:00,1.582,31.58,0.047
8247,2019-02-27 08:30:00+00:00,1.744,28.64,0.086
8248,2019-02-27 08:40:00+00:00,1.093,12.88,0.04
8249,2019-02-27 08:50:00+00:00,0.822,23.2,0.103
8250,2019-02-27 09:00:00+00:00,1.341,20.96,0.109
8251,2019-02-27 09:10:00+00:00,1.53,357.3,0.084
8252,2019-02-27 09:20:00+00:00,1.32,17.67,0.053
8253,2019-02-27 09:30:00+00:00,1.124,354.2,0.083
8254,2019-02-27 09:40:00+00:00,0.963,2.277,0.136
8255,2019-02-27 09:50:00+00:00,0.874,70.93,0.137
8256,2019-02-27 10:00:00+00:00,0.624,62.4,0.141
8257,2019-02-27 10:10:00+00:00,0.328,316.7,0.195
8258,2019-02-27 10:20:00+00:00,0.926,11.11,0.123
8259,2019-02-27 10:30:00+00:00,0.328,23.32,0.216
8260,2019-02-27 10:40:00+00:00,0.971,60.88,0.129
8261,2019-02-27 10:50:00+00:00,0.74,44.86,0.224
8262,2019-02-27 11:00:00+00:00,0.55,89.7,0.311
8263,2019-02-27 11:10:00+00:00,0.583,128.8,0.266
8264,2019-02-27 11:20:00+00:00,1.027,144.2,0.063
8265,2019-02-27 11:30:00+00:00,0.829,122.8,0.193
8266,2019-02-27 11:40:00+00:00,0.69,169.2,0.301
8267,2019-02-27 11:50:00+00:00,0.855,155.1,0.263
8268,2019-02-27 12:00:00+00:00,0.769,165.2,0.146
8269,2019-02-27 12:10:00+00:00,1.328,140.9,0.098
8270,2019-02-27 12:20:00+00:00,0.808,154.6,0.165
8271,2019-02-27 12:30:00+00:00,1.47,171.5,0.056
8272,2019-02-27 12:40:00+00:00,1.618,161.7,0.066
8273,2019-02-27 12:50:00+00:00,1.344,157.7,0.069
8274,2019-02-27 13:00:00+00:00,1.308,171.3,0.099
8275,2019-02-27 13:10:00+00:00,0.771,125.1,0.254
8276,2019-02-27 13:20:00+00:00,0.581,156.4,0.372
8277,2019-02-27 13:30:00+00:00,0.842,62.54,0.101
8278,2019-02-27 13:40:00+00:00,0.999,23.69,0.18
8279,2019-02-27 13:50:00+00:00,1.051,4.298,0.189
8280,2019-02-27 14:00:00+00:00,1.248,20.89,0.123
8281,2019-02-27 14:10:00+00:00,1.38,20.46,0.119
8282,2019-02-27 14:20:00+00:00,1.367,42.71,0.199
8283,2019-02-27 14:30:00+00:00,1.457,33.05,0.156
8284,2019-02-27 14:40:00+00:00,0.39,51.26,0.431
8285,2019-02-27 14:50:00+00:00,0.955,76.14,0.223
8286,2019-02-27 15:00:00+00:00,1.64,63.27,0.215
8287,2019-02-27 15:10:00+00:00,1.907,54.85,0.173
8288,2019-02-27 15:20:00+00:00,1.103,55.49,0.14
8289,2019-02-27 15:30:00+00:00,1.257,18.09,0.194
8290,2019-02-27 15:40:00+00:00,1.864,13.32,0.136
8291,2019-02-27 15:50:00+00:00,1.629,45.73,0.307
8292,2019-02-27 16:00:00+00:00,2.047,35.71,0.131
8293,2019-02-27 16:10:00+00:00,2.643,26.86,0.104
8294,2019-02-27 16:20:00+00:00,0.848,84.3,0.239
8295,2019-02-27 16:30:00+00:00,1.818,69.67,0.194
8296,2019-02-27 16:40:00+00:00,1.559,38.0,0.309
8297,2019-02-27 16:50:00+00:00,1.325,135.5,0.3
8298,2019-02-27 17:00:00+00:00,1.847,83.8,0.329
8299,2019-02-27 17:10:00+00:00,2.105,50.18,0.105
8300,2019-02-27 17:20:00+00:00,1.984,67.95,0.221
8301,2019-02-27 17:30:00+00:00,2.132,41.01,0.1
8302,2019-02-27 17:40:00+00:00,1.877,24.45,0.095
8303,2019-02-27 17:50:00+00:00,3.235,12.01,0.062
8304,2019-02-27 18:00:00+00:00,1.767,351.0,0.145
8305,2019-02-27 18:10:00+00:00,2.959,4.308,0.04
8306,2019-02-27 18:20:00+00:00,2.675,10.4,0.155
8307,2019-02-27 18:30:00+00:00,2.116,350.7,0.088
8308,2019-02-27 18:40:00+00:00,2.239,8.207,0.069
8309,2019-02-27 18:50:00+00:00,0.963,14.97,0.408
8310,2019-02-27 19:00:00+00:00,1.123,73.5,0.293
8311,2019-02-27 19:10:00+00:00,1.553,32.92,0.272
8312,2019-02-27 19:20:00+00:00,1.496,38.6,0.072
8313,2019-02-27 19:30:00+00:00,1.669,84.9,0.218
8314,2019-02-27 19:40:00+00:00,2.03,15.63,0.049
8315,2019-02-27 19:50:00+00:00,2.795,55.2,0.047
8316,2019-02-27 20:00:00+00:00,0.65,72.98,0.245
8317,2019-02-27 20:10:00+00:00,0.956,82.0,0.199
8318,2019-02-27 20:20:00+00:00,0.423,108.1,0.409
8319,2019-02-27 20:30:00+00:00,0.716,102.5,0.366
8320,2019-02-27 20:40:00+00:00,1.455,68.72,0.144
8321,2019-02-27 20:50:00+00:00,0.379,119.8,0.222
8322,2019-02-27 21:00:00+00:00,1.8,27.67,0.026
8323,2019-02-27 21:10:00+00:00,1.125,30.0,0.125
8324,2019-02-27 21:20:00+00:00,1.12,24.94,0.063
8325,2019-02-27 21:30:00+00:00,0.584,348.7,0.349
8326,2019-02-27 21:40:00+00:00,0.924,53.68,0.064
8327,2019-02-27 21:50:00+00:00,1.303,28.65,0.036
8328,2019-02-27 22:00:00+00:00,1.796,356.2,0.174
8329,2019-02-27 22:10:00+00:00,0.484,325.2,0.24
8330,2019-02-27 22:20:00+00:00,0.467,76.21,0.302
8331,2019-02-27 22:30:00+00:00,0.865,120.6,0.296
8332,2019-02-27 22:40:00+00:00,0.858,80.51,0.415
8333,2019-02-27 22:50:00+00:00,1.358,279.6,0.297
8334,2019-02-27 23:00:00+00:00,1.713,278.2,0.047
8335,2019-02-27 23:10:00+00:00,0.599,207.2,0.598
8336,2019-02-27 23:20:00+00:00,2.034,193.4,0.114
8337,2019-02-27 23:30:00+00:00,1.428,152.3,0.156
8338,2019-02-27 23:40:00+00:00,2.15,14.83,0.115
8339,2019-02-27 23:50:00+00:00,2.461,128.9,0.07
8340,2019-02-28 00:00:00+00:00,4.362,163.9,0.069
8341,2019-02-28 00:10:00+00:00,2.569,139.6,0.082
8342,2019-02-28 00:20:00+00:00,3.186,167.8,0.036
8343,2019-02-28 00:30:00+00:00,4.246,143.3,0.077
8344,2019-02-28 00:40:00+00:00,1.506,214.9,0.395
8345,2019-02-28 00:50:00+00:00,4.457,164.1,0.064
8346,2019-02-28 01:00:00+00:00,2.182,158.4,0.252
8347,2019-02-28 01:10:00+00:00,2.414,192.7,0.336
8348,2019-02-28 01:20:00+00:00,3.017,319.6,0.11
8349,2019-02-28 01:30:00+00:00,1.787,333.3,0.308
8350,2019-02-28 01:40:00+00:00,2.845,24.99,0.108
8351,2019-02-28 01:50:00+00:00,1.96,278.3,0.251
8352,2019-02-28 02:00:00+00:00,1.524,140.7,0.089
8353,2019-02-28 02:10:00+00:00,1.169,154.6,0.327
8354,2019-02-28 02:20:00+00:00,2.984,205.5,0.325
8355,2019-02-28 02:30:00+00:00,1.141,215.3,0.57
8356,2019-02-28 02:40:00+00:00,1.715,179.4,0.162
8357,2019-02-28 02:50:00+00:00,2.739,167.2,0.097
8358,2019-02-28 03:00:00+00:00,1.301,151.9,0.447
8359,2019-02-28 03:10:00+00:00,1.555,77.81,0.426
8360,2019-02-28 03:20:00+00:00,1.961,138.4,0.384
8361,2019-02-28 03:30:00+00:00,2.909,152.2,0.174
8362,2019-02-28 03:40:00+00:00,2.184,104.6,0.293
8363,2019-02-28 03:50:00+00:00,3.126,143.0,0.107
8364,2019-02-28 04:00:00+00:00,3.435,19.97,0.154
8365,2019-02-28 04:10:00+00:00,1.031,38.16,0.21
8366,2019-02-28 04:20:00+00:00,4.056,336.9,0.253
8367,2019-02-28 04:30:00+00:00,0.838,134.4,0.445
8368,2019-02-28 04:40:00+00:00,4.987,335.4,0.15
8369,2019-02-28 04:50:00+00:00,1.462,163.9,0.273
8370,2019-02-28 05:00:00+00:00,0.532,178.0,0.434
8371,2019-02-28 05:10:00+00:00,2.232,318.5,0.137
8372,2019-02-28 05:20:00+00:00,3.372,298.5,0.16
8373,2019-02-28 05:30:00+00:00,4.122,259.6,0.079
8374,2019-02-28 05:40:00+00:00,3.609,259.2,0.29
8375,2019-02-28 05:50:00+00:00,2.733,247.4,0.306
8376,2019-02-28 06:00:00+00:00,2.846,305.8,0.327
8377,2019-02-28 06:10:00+00:00,2.755,304.6,0.368
8378,2019-02-28 06:20:00+00:00,5.34,248.4,0.092
8379,2019-02-28 06:30:00+00:00,7.254,234.4,0.138
8380,2019-02-28 06:40:00+00:00,5.266,348.2,0.121
8381,2019-02-28 06:50:00+00:00,4.676,335.7,0.062
8382,2019-02-28 07:00:00+00:00,3.62,3.008,0.191
8383,2019-02-28 07:10:00+00:00,2.623,291.9,0.134
8384,2019-02-28 07:20:00+00:00,3.787,342.4,0.061
8385,2019-02-28 07:30:00+00:00,3.753,336.8,0.11
8386,2019-02-28 07:40:00+00:00,4.783,332.4,0.063
8387,2019-02-28 07:50:00+00:00,5.093,10.35,0.068
8388,2019-02-28 08:00:00+00:00,7.012,336.4,0.068
8389,2019-02-28 08:10:00+00:00,6.24,336.4,0.049
8390,2019-02-28 08:20:00+00:00,5.501,330.3,0.048
8391,2019-02-28 08:30:00+00:00,4.278,325.3,0.024
8392,2019-02-28 08:40:00+00:00,4.903,333.7,0.036
8393,2019-02-28 08:50:00+00:00,4.03,328.7,0.04
8394,2019-02-28 09:00:00+00:00,4.534,345.1,0.037
8395,2019-02-28 09:10:00+00:00,4.896,318.4,0.038
8396,2019-02-28 09:20:00+00:00,3.836,317.1,0.057
8397,2019-02-28 09:30:00+00:00,1.963,15.69,0.099
8398,2019-02-28 09:40:00+00:00,4.378,300.0,0.037
8399,2019-02-28 09:50:00+00:00,0.389,42.95,0.393
8400,2019-02-28 10:00:00+00:00,2.658,194.4,0.152
8401,2019-02-28 10:10:00+00:00,2.293,329.0,0.271
8402,2019-02-28 10:20:00+00:00,3.028,148.4,0.081
8403,2019-02-28 10:30:00+00:00,2.825,303.2,0.154
8404,2019-02-28 10:40:00+00:00,1.969,301.2,0.112
8405,2019-02-28 10:50:00+00:00,5.804,73.07,0.081
8406,2019-02-28 11:00:00+00:00,2.091,82.5,0.267
8407,2019-02-28 11:10:00+00:00,3.296,39.46,0.068
8408,2019-02-28 11:20:00+00:00,1.238,324.7,0.145
8409,2019-02-28 11:30:00+00:00,2.482,352.8,0.075
8410,2019-02-28 11:40:00+00:00,1.279,61.45,0.314
8411,2019-02-28 11:50:00+00:00,3.024,83.3,0.245
8412,2019-02-28 12:00:00+00:00,2.908,70.07,0.053
8413,2019-02-28 12:10:00+00:00,2.123,93.3,0.306
8414,2019-02-28 12:20:00+00:00,2.527,125.2,0.167
8415,2019-02-28 12:30:00+00:00,1.551,101.4,0.199
8416,2019-02-28 12:40:00+00:00,2.573,85.6,0.184
8417,2019-02-28 12:50:00+00:00,2.2,94.6,0.18
8418,2019-02-28 13:00:00+00:00,2.493,39.19,0.17
8419,2019-02-28 13:10:00+00:00,2.713,15.46,0.309
8420,2019-02-28 13:20:00+00:00,1.884,94.4,0.271
8421,2019-02-28 13:30:00+00:00,2.183,69.94,0.148
8422,2019-02-28 13:40:00+00:00,4.03,18.36,0.093
8423,2019-02-28 13:50:00+00:00,2.908,34.92,0.087
8424,2019-02-28 14:00:00+00:00,3.948,15.5,0.071
8425,2019-02-28 14:10:00+00:00,4.866,32.480000000000004,0.147
8426,2019-02-28 14:20:00+00:00,2.63,25.21,0.084
8427,2019-02-28 14:30:00+00:00,3.215,27.43,0.111
8428,2019-02-28 14:40:00+00:00,1.236,29.65,0.115
8429,2019-02-28 14:50:00+00:00,0.902,82.1,0.405
8430,2019-02-28 15:00:00+00:00,3.618,46.75,0.146
8431,2019-02-28 15:10:00+00:00,1.612,18.68,0.243
8432,2019-02-28 15:20:00+00:00,1.789,15.8,0.129
8433,2019-02-28 15:30:00+00:00,1.426,332.6,0.091
8434,2019-02-28 15:40:00+00:00,1.489,59.94,0.148
8435,2019-02-28 15:50:00+00:00,1.506,50.85,0.078
8436,2019-02-28 16:00:00+00:00,1.858,46.46,0.058
8437,2019-02-28 16:10:00+00:00,0.995,112.8,0.288
8438,2019-02-28 16:20:00+00:00,0.316,225.7,0.158
8439,2019-02-28 16:30:00+00:00,0.806,343.0,0.366
8440,2019-02-28 16:40:00+00:00,1.069,351.7,0.407
8441,2019-02-28 16:50:00+00:00,2.145,127.5,0.167
8442,2019-02-28 17:00:00+00:00,1.748,136.1,0.166
8443,2019-02-28 17:10:00+00:00,1.624,95.9,0.23
8444,2019-02-28 17:20:00+00:00,2.68,39.01,0.151
8445,2019-02-28 17:30:00+00:00,5.44,10.8,0.073
8446,2019-02-28 17:40:00+00:00,4.232,11.72,0.039
8447,2019-02-28 17:50:00+00:00,5.098,10.1,0.053
8448,2019-02-28 18:00:00+00:00,5.778,13.18,0.069
8449,2019-02-28 18:10:00+00:00,5.662,354.5,0.038
8450,2019-02-28 18:20:00+00:00,7.359,358.0,0.072
8451,2019-02-28 18:30:00+00:00,7.278,4.3870000000000005,0.042
8452,2019-02-28 18:40:00+00:00,5.091,347.7,0.069
8453,2019-02-28 18:50:00+00:00,6.127,354.4,0.037
8454,2019-02-28 19:00:00+00:00,7.231,358.4,0.034
8455,2019-02-28 19:10:00+00:00,6.527,8.466999999999999,0.065
8456,2019-02-28 19:20:00+00:00,5.214,352.7,0.067
8457,2019-02-28 19:30:00+00:00,2.222,243.0,0.119
8458,2019-02-28 19:40:00+00:00,3.13,33.19,0.11
8459,2019-02-28 19:50:00+00:00,2.308,27.6,0.068
8460,2019-02-28 20:00:00+00:00,1.873,8.71,0.075
8461,2019-02-28 20:10:00+00:00,2.013,351.4,0.079
8462,2019-02-28 20:20:00+00:00,1.264,5.347,0.071
8463,2019-02-28 20:30:00+00:00,0.3,314.4,0.153
8464,2019-02-28 20:40:00+00:00,2.282,254.9,0.11
8465,2019-02-28 20:50:00+00:00,1.332,266.3,0.179
8466,2019-02-28 21:00:00+00:00,3.708,289.7,0.144
8467,2019-02-28 21:10:00+00:00,2.672,328.9,0.073
8468,2019-02-28 21:20:00+00:00,2.373,305.7,0.107
8469,2019-02-28 21:30:00+00:00,0.875,297.7,0.147
8470,2019-02-28 21:40:00+00:00,2.601,274.4,0.067
8471,2019-02-28 21:50:00+00:00,0.567,317.1,0.605
8472,2019-02-28 22:00:00+00:00,2.068,197.8,0.069
8473,2019-02-28 22:10:00+00:00,7.803,276.3,0.108
8474,2019-02-28 22:20:00+00:00,7.849,261.6,0.036
8475,2019-02-28 22:30:00+00:00,10.89,269.2,0.087
8476,2019-02-28 22:40:00+00:00,9.21,265.1,0.061
8477,2019-02-28 22:50:00+00:00,3.89,300.2,0.091
8478,2019-02-28 23:00:00+00:00,6.596,289.4,0.096
8479,2019-02-28 23:10:00+00:00,4.554,325.2,0.121
8480,2019-02-28 23:20:00+00:00,4.453,308.8,0.126
8481,2019-02-28 23:30:00+00:00,3.221,249.4,0.106
8482,2019-02-28 23:40:00+00:00,0.991,182.1,0.494
8483,2019-02-28 23:50:00+00:00,2.301,127.0,0.305
8484,2019-03-01 00:00:00+00:00,3.428,147.7,0.041
8485,2019-03-01 00:10:00+00:00,2.739,153.8,0.073
8486,2019-03-01 00:20:00+00:00,1.731,155.9,0.127
8487,2019-03-01 00:30:00+00:00,2.718,235.7,0.088
8488,2019-03-01 00:40:00+00:00,1.451,177.3,0.049
8489,2019-03-01 00:50:00+00:00,2.442,244.0,0.101
8490,2019-03-01 01:00:00+00:00,2.279,210.8,0.14
8491,2019-03-01 01:10:00+00:00,1.143,39.34,0.234
8492,2019-03-01 01:20:00+00:00,0.891,85.0,0.31
8493,2019-03-01 01:30:00+00:00,2.335,48.94,0.072
8494,2019-03-01 01:40:00+00:00,2.803,357.9,0.097
8495,2019-03-01 01:50:00+00:00,5.488,357.3,0.058
8496,2019-03-01 02:00:00+00:00,4.863,327.5,0.108
8497,2019-03-01 02:10:00+00:00,5.032,326.9,0.079
8498,2019-03-01 02:20:00+00:00,2.938,315.8,0.104
8499,2019-03-01 02:30:00+00:00,3.984,324.3,0.072
8500,2019-03-01 02:40:00+00:00,4.19,335.6,0.101
8501,2019-03-01 02:50:00+00:00,2.886,353.8,0.109
8502,2019-03-01 03:00:00+00:00,4.441,333.9,0.089
8503,2019-03-01 03:10:00+00:00,3.297,311.8,0.252
8504,2019-03-01 03:20:00+00:00,1.958,327.5,0.281
8505,2019-03-01 03:30:00+00:00,1.67,223.9,0.317
8506,2019-03-01 03:40:00+00:00,2.991,323.1,0.077
8507,2019-03-01 03:50:00+00:00,3.356,324.6,0.19
8508,2019-03-01 04:00:00+00:00,5.778,302.4,0.092
8509,2019-03-01 04:10:00+00:00,6.319,270.3,0.072
8510,2019-03-01 04:20:00+00:00,12.37,256.5,0.075
8511,2019-03-01 04:30:00+00:00,14.43,260.4,0.097
8512,2019-03-01 04:40:00+00:00,9.22,274.1,0.168
8513,2019-03-01 04:50:00+00:00,5.04,269.7,0.144
8514,2019-03-01 05:00:00+00:00,4.496,293.0,0.165
8515,2019-03-01 05:10:00+00:00,4.205,302.9,0.199
8516,2019-03-01 05:20:00+00:00,9.31,261.8,0.069
8517,2019-03-01 05:30:00+00:00,12.4,271.9,0.149
8518,2019-03-01 05:40:00+00:00,6.241,276.2,0.254
8519,2019-03-01 05:50:00+00:00,3.742,293.9,0.108
8520,2019-03-01 06:00:00+00:00,6.802,287.4,0.101
8521,2019-03-01 06:10:00+00:00,9.67,291.1,0.087
8522,2019-03-01 06:20:00+00:00,6.563,301.4,0.114
8523,2019-03-01 06:30:00+00:00,5.421,277.1,0.086
8524,2019-03-01 06:40:00+00:00,7.971,286.4,0.121
8525,2019-03-01 06:50:00+00:00,5.334,256.7,0.209
8526,2019-03-01 07:00:00+00:00,3.465,265.2,0.179
8527,2019-03-01 07:10:00+00:00,4.853,265.7,0.135
8528,2019-03-01 07:20:00+00:00,9.53,284.9,0.115
